# Title : in-situ files catalog
# Description : catalog of available in-situ files
# Project : Copernicus Marine In Situ TAC
# Format : 1.4
# Date of update : 2021-02-08T19:15:41Z
# product_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,institution,date_update,data_mode,parameters
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201603/GL_PR_CT_OYTJ_201603.nc,54.62520,55.79180,13.66420,18.99800,2016-03-04T17:37:00Z,2016-03-18T11:01:12Z,Unknown institution,2019-05-11T13:51:42Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL DOX1
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201604/GL_PR_CT_DBCH_201604.nc,53.73320,54.50150,7.07930,8.50500,2016-04-21T10:55:00Z,2016-04-27T09:15:00Z,Unknown institution,2019-05-11T11:06:38Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201604/GL_PR_CT_DBND_201604.nc,54.40000,55.79200,10.16800,19.28400,2016-04-13T18:36:00Z,2016-04-25T02:38:00Z,Germany (Unknown),2019-05-11T11:19:03Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES PSAL DOX2 TEMP DOX1
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201604/GL_PR_CT_LINW_201604.nc,57.64330,59.59250,6.13450,10.75980,2016-04-11T12:31:00Z,2016-04-16T15:05:00Z,Unknown institution,2019-07-29T12:14:19Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201604/GL_PR_CT_OHLV_201604.nc,54.97120,59.84650,10.50430,24.83770,2016-04-18T11:05:00Z,2016-04-24T10:58:00Z,Unknown institution,2019-05-11T13:47:16Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL DOX1
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201605/GL_PR_CT_DBBI_201605.nc,53.67330,55.91630,3.34950,8.38200,2016-05-24T10:37:48Z,2016-05-31T13:54:00Z,Germany (Unknown),2019-05-11T11:03:57Z,R,DC_REFERENCE DATA_MODE DIRECTION DEPH TEMP PSAL DOX2
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201605/GL_PR_CT_DBFH_201605.nc,54.22430,54.80630,10.14720,11.72120,2016-05-26T11:16:12Z,2016-05-31T13:55:12Z,Unknown institution,2019-05-11T11:08:47Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES PSAL TEMP
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201605/GL_PR_CT_DBKR_201605.nc,54.10970,55.46700,10.44830,15.98300,2016-05-10T07:22:48Z,2016-05-19T20:03:00Z,Unknown institution,2019-05-11T11:14:36Z,R,DC_REFERENCE DATA_MODE DIRECTION DEPH DOX2 TEMP PSAL
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201605/GL_PR_CT_DBND_201605.nc,54.39900,56.53300,10.15500,20.18400,2016-05-13T14:36:00Z,2016-05-26T04:27:00Z,Germany (Unknown),2019-05-11T11:19:03Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL DOX2
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201605/GL_PR_CT_LINW_201605.nc,57.64330,59.59000,6.13400,10.75280,2016-05-06T09:03:00Z,2016-05-12T15:01:12Z,Unknown institution,2019-07-29T12:14:19Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES PSAL TEMP
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201605/GL_PR_CT_OHLV_201605.nc,59.48400,65.23400,18.16300,27.24700,2016-05-09T10:04:48Z,2016-05-31T19:28:12Z,Unknown institution,2019-05-11T13:47:16Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL DOX1
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201606/GL_PR_CT_DBBA_201606.nc,54.00650,54.95300,9.87680,14.66030,2016-06-21T09:39:00Z,2016-06-29T08:22:11Z,Unknown institution,2019-05-11T11:01:38Z,R,DC_REFERENCE DATA_MODE DIRECTION DEPH PRES DOX2 PSAL TEMP CHLT DOX1
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201606/GL_PR_CT_DBFH_201606.nc,54.21780,55.54450,6.19150,16.31100,2016-06-01T06:07:48Z,2016-06-30T18:10:12Z,Unknown institution,2019-05-11T11:08:47Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201606/GL_PR_CT_LINW_201606.nc,57.64280,59.70600,5.79620,11.39220,2016-06-05T07:33:00Z,2016-06-30T18:24:00Z,Unknown institution,2019-07-29T12:14:19Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL
COP-BO-01,ftp://nrt.cmems-du.eu/Core/INSITU_BAL_NRT_OBSERVATIONS_013_032/bal_multiparameter_nrt/monthly/CT/201606/GL_PR_CT_OHLV_201606.nc,54.97120,63.97880,10.50430,24.83780,2016-06-01T00:13:00Z,2016-06-19T14:08:00Z,Unknown institution,2019-06-26T12:00:57Z,R,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL DOX1
