# Title : in-situ platforms catalog
# Description : catalog of available in-situ platforms
# Project : Copernicus Marine In Situ TAC
# Format : 1.4
# Date of update : 2021-02-12T01:15:31Z
# platform_code,date_creation,date_update,wmo_platform_code,data_source,institution,institution_edmo_code,parameters,last_latitude_observation,last_longitude_observation,last_date_observation
6903702,2020-12-09T12:25:43Z,2021-02-02T14:34:30Z,6903702,GL_PR_PF_6903702_202101_YYYYMMDD GL_PR_PF_6903702_202101_YYYYMM GL_PR_PF_6903702_202101,Finnish Meteorological Institute (FMI),1725,DC_REFERENCE DIRECTION VERTICAL_SAMPLING_SCHEME PRES TEMP PSAL,61.40006,20.19054,2021-02-02T14:34:30Z
6903703,2020-09-18T12:59:13Z,2021-02-09T03:01:23Z,6903703,GL_PR_PF_6903703_202101_YYYYMMDD GL_PR_PF_6903703_202101_YYYYMM GL_PR_PF_6903703_202101,Finnish Meteorological Institute (FMI),1725,DC_REFERENCE DIRECTION VERTICAL_SAMPLING_SCHEME PRES TEMP PSAL,59.18282,19.79038,2021-02-09T03:01:23Z
6903704,2021-01-08T12:20:07Z,2021-02-05T08:03:22Z,6903704,GL_PR_PF_6903704_202101_YYYYMMDD GL_PR_PF_6903704_202101_YYYYMM GL_PR_PF_6903704_202101,Finnish Meteorological Institute (FMI),1725,DC_REFERENCE DIRECTION VERTICAL_SAMPLING_SCHEME PRES TEMP PSAL DOX2 DOX2_ADJUSTED DOX2_ADJUSTED_ERROR,58.94096,19.93427,2021-02-05T08:03:22Z
71645,2019-05-06T23:35:16Z,2019-05-06T23:35:16Z,71645,GL_TS_DB_71645_YYYYMMDD GL_TS_DB_71645_YYYYMM GL_TS_DB_71645,Unknown institution, ,POSITIONING_SYSTEM DC_REFERENCE DEPH DEPH_DM DRYT DRYT_DM ATMP ATMP_DM ATMS ATMS_DM,60.15200,24.92300,2019-05-06T23:35:16Z
7900539,2020-11-25T13:01:26Z,2021-02-02T01:47:27Z,7900539,GL_PR_PF_7900539_202010_YYYYMMDD GL_PR_PF_7900539_202010_YYYYMM GL_PR_PF_7900539_202010,Bundesamt fur Seeschifffahrt und Hydrographie (BSH),1850,DC_REFERENCE DIRECTION VERTICAL_SAMPLING_SCHEME PRES TEMP PSAL,57.91635,3.25908,2021-02-02T01:47:27Z
90,2019-05-10T11:44:06Z,2019-05-10T11:44:06Z,90,GL_PR_CT_90_YYYYMMDD GL_PR_CT_90_YYYYMM GL_PR_CT_90,Unknown institution, ,DC_REFERENCE DATA_MODE DIRECTION DEPH TEMP PSAL,27.99330,-64.30170,2019-05-10T11:44:06Z
91,2019-05-10T11:44:06Z,2019-05-10T11:44:06Z,91,GL_PR_CT_91_YYYYMMDD GL_PR_CT_91_YYYYMM GL_PR_CT_91,Unknown institution, ,DC_REFERENCE DATA_MODE DIRECTION DEPH PRES PSAL TEMP,-3.96670,-6.03330,2019-05-10T11:44:06Z
92,2019-05-10T11:44:06Z,2019-05-10T11:44:06Z,92,GL_PR_CT_92_YYYYMMDD GL_PR_CT_92_YYYYMM GL_PR_CT_92,Unknown institution, ,DC_REFERENCE DATA_MODE DIRECTION DEPH PRES PSAL TEMP,-9.63330,-64.74330,2019-05-10T11:44:06Z
9HYZ7,2019-05-25T02:33:13Z,2019-05-25T02:33:13Z,9HYZ7,GL_PR_CT_9HYZ7_YYYYMMDD GL_PR_CT_9HYZ7_YYYYMM GL_PR_CT_9HYZ7,Unknown institution, ,DC_REFERENCE DATA_MODE DIRECTION PRES TEMP PSAL,53.61830,7.12830,2019-05-25T02:33:13Z
9VBM5,2019-05-12T07:51:09Z,2019-05-17T12:30:25Z,9VBM5,GL_TS_TS_9VBM5_YYYYMMDD GL_TS_TS_9VBM5_YYYYMM GL_TS_TS_9VBM5,Unknown institution, ,POSITIONING_SYSTEM DC_REFERENCE DEPH DEPH_DM PSAL PSAL_DM CNDC CNDC_DM PSAL_ADJUSTED PSAL_ADJUSTED_DM PSAL_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR_DM SSJT SSJT_DM,11.95483,-10.15250,2019-05-17T12:30:25Z
A8IG2,2019-05-17T09:27:05Z,2020-04-06T02:22:33Z,A8IG2,GL_TS_TS_A8IG2_YYYYMMDD GL_TS_TS_A8IG2_YYYYMM GL_TS_TS_A8IG2,Liberia (Unknown), ,POSITIONING_SYSTEM DC_REFERENCE DEPH DEPH_DM SSJT SSJT_DM CNDC CNDC_DM PSAL PSAL_DM PSAL_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR_DM PSAL_ADJUSTED PSAL_ADJUSTED_DM,-43.61200,-179.98210,2020-04-06T02:22:33Z
A8RH6,2019-05-17T12:34:20Z,2021-02-05T14:23:53Z,A8RH6,GL_TS_TS_A8RH6_201803_YYYYMMDD GL_TS_TS_A8RH6_201803_YYYYMM GL_TS_TS_A8RH6_201803,Unknown institution, ,DC_REFERENCE DEPH PSAL SSJT,53.63330,7.80000,2021-02-05T14:23:53Z
A8YW2,2019-05-09T00:26:04Z,2019-05-17T09:27:06Z,A8YW2,GL_TS_TS_A8YW2_YYYYMMDD GL_TS_TS_A8YW2_YYYYMM GL_TS_TS_A8YW2,Liberia (Unknown), ,POSITIONING_SYSTEM DC_REFERENCE DEPH DEPH_DM PSAL PSAL_DM PSAL_ADJUSTED_ERROR PSAL_ADJUSTED_ERROR_DM SSJT SSJT_DM PSAL_ADJUSTED PSAL_ADJUSTED_DM CNDC CNDC_DM,-35.17350,-58.36433,2019-05-17T09:27:06Z
ARH160003,2019-04-25T19:59:10Z,2021-02-07T01:00:12Z,,BO_PR_CT_ARH160003_YYYYMMDD BO_PR_CT_ARH160003_YYYYMM BO_PR_CT_ARH160003,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.0000,10.3224,2021-02-07T01:00:12Z
ARH170001,2019-04-25T19:59:11Z,2021-02-07T01:00:12Z,,BO_PR_CT_ARH170001_YYYYMMDD BO_PR_CT_ARH170001_YYYYMM BO_PR_CT_ARH170001,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.2573,10.3982,2021-02-07T01:00:12Z
ARH170002,2019-04-25T19:59:15Z,2021-02-07T01:00:15Z,,BO_PR_CT_ARH170002_YYYYMMDD BO_PR_CT_ARH170002_YYYYMM BO_PR_CT_ARH170002,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.0000,10.0000,2021-02-07T01:00:15Z
ARH170004,2019-04-25T19:59:16Z,2021-02-07T01:00:16Z,,BO_PR_CT_ARH170004_YYYYMMDD BO_PR_CT_ARH170004_YYYYMM BO_PR_CT_ARH170004,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.1764,10.2932,2021-02-07T01:00:16Z
ARH170006,2019-04-25T19:59:28Z,2021-02-07T01:00:25Z,,BO_PR_CT_ARH170006_YYYYMMDD BO_PR_CT_ARH170006_YYYYMM BO_PR_CT_ARH170006,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.0000,10.0000,2021-02-07T01:00:25Z
ARH170011,2019-04-25T19:59:30Z,2021-02-07T01:00:26Z,,BO_PR_CT_ARH170011_YYYYMMDD BO_PR_CT_ARH170011_YYYYMM BO_PR_CT_ARH170011,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.0000,10.0000,2021-02-07T01:00:26Z
ARH170025,2019-04-25T19:59:31Z,2021-02-07T01:00:27Z,,BO_PR_CT_ARH170025_YYYYMMDD BO_PR_CT_ARH170025_YYYYMM BO_PR_CT_ARH170025,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.1367,10.3224,2021-02-07T01:00:27Z
ARH170084,2019-04-25T19:59:35Z,2021-02-07T01:00:29Z,,BO_PR_CT_ARH170084_YYYYMMDD BO_PR_CT_ARH170084_YYYYMM BO_PR_CT_ARH170084,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.0000,10.0000,2021-02-07T01:00:29Z
ARH170115,2019-04-25T19:59:36Z,2021-02-07T01:00:30Z,,BO_PR_CT_ARH170115_YYYYMMDD BO_PR_CT_ARH170115_YYYYMM BO_PR_CT_ARH170115,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.0000,10.5224,2021-02-07T01:00:30Z
ARH170117,2019-04-25T19:59:38Z,2021-02-07T01:00:31Z,,BO_PR_CT_ARH170117_YYYYMMDD BO_PR_CT_ARH170117_YYYYMM BO_PR_CT_ARH170117,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.0000,10.0000,2021-02-07T01:00:31Z
ARH170118,2019-04-25T19:59:40Z,2021-02-07T01:00:32Z,,BO_PR_CT_ARH170118_YYYYMMDD BO_PR_CT_ARH170118_YYYYMM BO_PR_CT_ARH170118,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.0435,10.3000,2021-02-07T01:00:32Z
ARH170119,2019-04-25T19:59:41Z,2021-02-07T01:00:33Z,,BO_PR_CT_ARH170119_YYYYMMDD BO_PR_CT_ARH170119_YYYYMM BO_PR_CT_ARH170119,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.2578,10.4152,2021-02-07T01:00:33Z
ARH170139,2019-04-25T19:59:43Z,2021-02-07T01:00:34Z,,BO_PR_CT_ARH170139_YYYYMMDD BO_PR_CT_ARH170139_YYYYMM BO_PR_CT_ARH170139,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.0986,10.4703,2021-02-07T01:00:34Z
ARH170142,2019-04-25T19:59:45Z,2021-02-07T01:00:35Z,,BO_PR_CT_ARH170142_YYYYMMDD BO_PR_CT_ARH170142_YYYYMM BO_PR_CT_ARH170142,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.0000,10.0000,2021-02-07T01:00:35Z
ARH190004,2019-04-25T19:59:48Z,2021-02-07T01:00:37Z,,BO_PR_CT_ARH190004_YYYYMMDD BO_PR_CT_ARH190004_YYYYMM BO_PR_CT_ARH190004,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.0000,10.0000,2021-02-07T01:00:37Z
ARH190005,2019-04-25T19:59:50Z,2021-02-07T01:00:38Z,,BO_PR_CT_ARH190005_YYYYMMDD BO_PR_CT_ARH190005_YYYYMM BO_PR_CT_ARH190005,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.1177,10.4950,2021-02-07T01:00:38Z
ARH230902,2019-04-25T19:59:53Z,2021-02-07T01:00:40Z,,BO_PR_CT_ARH230902_YYYYMMDD BO_PR_CT_ARH230902_YYYYMM BO_PR_CT_ARH230902,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.0000,10.0000,2021-02-07T01:00:40Z
ARH230904,2019-04-25T19:59:54Z,2021-02-07T01:00:41Z,,BO_PR_CT_ARH230904_YYYYMMDD BO_PR_CT_ARH230904_YYYYMM BO_PR_CT_ARH230904,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.5195,10.2307,2021-02-07T01:00:41Z
ARH230905,2019-04-25T19:59:58Z,2021-02-07T01:00:43Z,,BO_PR_CT_ARH230905_YYYYMMDD BO_PR_CT_ARH230905_YYYYMM BO_PR_CT_ARH230905,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.6056,10.2940,2021-02-07T01:00:43Z
ARH250030,2019-04-25T19:59:59Z,2021-02-07T01:00:43Z,,BO_PR_CT_ARH250030_YYYYMMDD BO_PR_CT_ARH250030_YYYYMM BO_PR_CT_ARH250030,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.0000,10.0000,2021-02-07T01:00:43Z
ARH250032,2019-04-25T20:00:00Z,2021-02-07T01:00:44Z,,BO_PR_CT_ARH250032_YYYYMMDD BO_PR_CT_ARH250032_YYYYMM BO_PR_CT_ARH250032,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.0158,10.2343,2021-02-07T01:00:44Z
ARH250034,2019-04-25T20:00:01Z,2021-02-07T01:00:44Z,,BO_PR_CT_ARH250034_YYYYMMDD BO_PR_CT_ARH250034_YYYYMM BO_PR_CT_ARH250034,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,56.0079,10.2343,2021-02-07T01:00:44Z
Aarhus,2019-10-08T13:09:40Z,2021-02-12T01:00:59Z,,BO_TS_TG_Aarhus_202101_YYYYMMDD BO_TS_TG_Aarhus_202101_YYYYMM BO_TS_TG_Aarhus_202101,DMI,469,TEMP SLEV DEPH,56.1500,10.2167,2021-02-12T01:00:59Z
Ahus,2019-10-09T13:03:29Z,2021-02-07T02:09:52Z,,BO_TS_TG_Ahus_YYYYMMDD BO_TS_TG_Ahus_YYYYMM BO_TS_TG_Ahus,SMHI,545,SLEV DEPH,55.9284,14.3286,2021-02-07T02:09:52Z
AjaxSYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_AjaxSYKE_YYYYMMDD BO_TS_BO_AjaxSYKE_YYYYMM BO_TS_BO_AjaxSYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,59.70017,23.17983,2020-06-02T10:40:31Z
Ale,2021-02-02T19:00:42Z,2021-02-12T01:00:44Z,,BO_TS_FB_Ale_202101_YYYYMMDD BO_TS_FB_Ale_202101_YYYYMM BO_TS_FB_Ale_202101,SMHI,545,TEMP RELH WDIR WSPD DEPH DRYT ATMP,58.3733,12.3099,2021-02-12T01:00:44Z
Almagrundet,2019-04-25T16:53:32Z,2021-02-07T01:01:50Z,,BO_TS_MO_Almagrundet_YYYYMMDD BO_TS_MO_Almagrundet_YYYYMM BO_TS_MO_Almagrundet,SMHI,545,TEMP WDIR HCSP HCDT VZMX WSPD DEPH DRYT ATMP VTZA VHM0,59.1500,19.1333,2021-02-07T01:01:50Z
Althagen,2019-10-08T13:09:41Z,2021-02-12T01:01:00Z,,BO_TS_TG_Althagen_202101_YYYYMMDD BO_TS_TG_Althagen_202101_YYYYMM BO_TS_TG_Althagen_202101,BSH,1850,SLEV DEPH,54.3769,12.4194,2021-02-12T01:01:00Z
Angelholm,2019-10-09T13:04:04Z,2021-02-07T02:10:35Z,,BO_TS_TG_Angelholm_YYYYMMDD BO_TS_TG_Angelholm_YYYYMM BO_TS_TG_Angelholm,SMHI,545,SLEV DEPH,56.2980,12.7865,2021-02-07T02:10:35Z
ArgosUWS,2019-04-25T20:28:06Z,2021-02-07T01:21:48Z,SEPI,BO_TS_FB_ArgosUWS_2011_YYYYMMDD BO_TS_FB_ArgosUWS_2011_YYYYMM BO_TS_FB_ArgosUWS_2011,Swedish Meteorological and Hydrological Institute (SMHI),545,DC_REFERENCE DATA_MODE DIRECTION DEPH TEMP PSAL,54.8350,8.1441,2021-02-07T01:21:48Z
Arko,2019-10-08T13:09:41Z,2021-02-12T01:01:00Z,,BO_TS_TG_Arko_202101_YYYYMMDD BO_TS_TG_Arko_202101_YYYYMM BO_TS_TG_Arko_202101,SMHI,545,TEMP SLEV DEPH,58.4843,16.9607,2021-02-12T01:01:00Z
Arkona,2019-04-25T16:50:40Z,2021-02-12T01:00:56Z,66021,BO_TS_MO_Arkona_202101_YYYYMMDD BO_TS_MO_Arkona_202101_YYYYMM BO_TS_MO_Arkona_202101,Bundesamt fur Seeschifffahrt und Hydrographie (BSH),1850,DC_REFERENCE DATA_MODE DIRECTION DEPH TEMP,54.8833,13.8667,2021-02-12T01:00:56Z
ArkonaCU,2019-04-25T16:50:39Z,2021-02-07T02:12:52Z,,BO_TS_MO_ArkonaCU_202009_YYYYMMDD BO_TS_MO_ArkonaCU_202009_YYYYMM BO_TS_MO_ArkonaCU_202009,BSH,1850,NSCT HCSP HCDT DEPH EWCT,54.8833,13.8667,2021-02-07T02:12:52Z
ArkonaWR,2019-04-25T16:50:39Z,2021-02-11T19:01:03Z,,BO_TS_MO_ArkonaWR_202101_YYYYMMDD BO_TS_MO_ArkonaWR_202101_YYYYMM BO_TS_MO_ArkonaWR_202101,BSH,1850,TEMP VZMX DEPH VPED VTPK VTZA VHM0,54.8833,13.8667,2021-02-11T19:01:03Z
Asko,2019-04-25T17:03:01Z,2021-02-07T02:08:59Z,,BO_TS_MO_Asko_201910_YYYYMMDD BO_TS_MO_Asko_201910_YYYYMM BO_TS_MO_Asko_201910,SMHI,545,PSAL TEMP TUR4 WDIR HCSP FLU2 HCDT WSPD DEPH DRYT ATMP DOX1,58.8014,17.6251,2021-02-07T02:08:59Z
Assens,2019-10-08T13:09:42Z,2021-02-12T01:01:00Z,,BO_TS_TG_Assens_202101_YYYYMMDD BO_TS_TG_Assens_202101_YYYYMM BO_TS_TG_Assens_202101,DMI,469,SLEV DEPH,55.2667,9.8833,2021-02-12T01:01:00Z
Atle,2021-02-02T19:00:43Z,2021-02-12T01:00:45Z,,BO_TS_FB_Atle_202101_YYYYMMDD BO_TS_FB_Atle_202101_YYYYMM BO_TS_FB_Atle_202101,SMHI,545,TEMP RELH WDIR WSPD DEPH DRYT ATMP,64.6352,21.2948,2021-02-12T01:00:45Z
BCSIII10SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_BCSIII10SYKE_YYYYMMDD BO_TS_BO_BCSIII10SYKE_YYYYMM BO_TS_BO_BCSIII10SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,55.555,18.4,2020-06-02T10:40:31Z
BCSIII12SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_BCSIII12SYKE_YYYYMMDD BO_TS_BO_BCSIII12SYKE_YYYYMM BO_TS_BO_BCSIII12SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,55.25,18.71667,2020-06-02T10:40:31Z
BCSIII14SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_BCSIII14SYKE_YYYYMMDD BO_TS_BO_BCSIII14SYKE_YYYYMM BO_TS_BO_BCSIII14SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,55,19,2020-06-02T10:40:31Z
BCSIII15SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_BCSIII15SYKE_YYYYMMDD BO_TS_BO_BCSIII15SYKE_YYYYMM BO_TS_BO_BCSIII15SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,54.86667,19.13333,2020-06-02T10:40:31Z
BCSIII2SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_BCSIII2SYKE_YYYYMMDD BO_TS_BO_BCSIII2SYKE_YYYYMM BO_TS_BO_BCSIII2SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,56.7,17.11667,2020-06-02T10:40:31Z
BCSIII4SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_BCSIII4SYKE_YYYYMMDD BO_TS_BO_BCSIII4SYKE_YYYYMM BO_TS_BO_BCSIII4SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,56.43333,17.43333,2020-06-02T10:40:31Z
BCSIII6SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_BCSIII6SYKE_YYYYMMDD BO_TS_BO_BCSIII6SYKE_YYYYMM BO_TS_BO_BCSIII6SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,56.13333,17.75,2020-06-02T10:40:31Z
BCSIII8SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_BCSIII8SYKE_YYYYMMDD BO_TS_BO_BCSIII8SYKE_YYYYMM BO_TS_BO_BCSIII8SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,55.85,18.05,2020-06-02T10:40:31Z
BCSIVA3SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_BCSIVA3SYKE_YYYYMMDD BO_TS_BO_BCSIVA3SYKE_YYYYMM BO_TS_BO_BCSIVA3SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,57.56667,17.55,2020-06-02T10:40:31Z
BCSIVB2SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_BCSIVB2SYKE_YYYYMMDD BO_TS_BO_BCSIVB2SYKE_YYYYMM BO_TS_BO_BCSIVB2SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,57.4,19.35,2020-06-02T10:40:31Z
BCSIVB3WSYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_BCSIVB3WSYKE_YYYYMMDD BO_TS_BO_BCSIVB3WSYKE_YYYYMM BO_TS_BO_BCSIVB3WSYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,57.36667,19.52917,2020-06-02T10:40:31Z
BCSIVB6SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_BCSIVB6SYKE_YYYYMMDD BO_TS_BO_BCSIVB6SYKE_YYYYMM BO_TS_BO_BCSIVB6SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,57.3,20.53333,2020-06-02T10:40:31Z
BNTB,2020-01-26T10:22:26Z,2020-01-26T10:22:27Z,BNTB,GL_PR_CT_BNTB_1999_YYYYMMDD GL_PR_CT_BNTB_1999_YYYYMM GL_PR_CT_BNTB_1999,China (Unknown), ,DC_REFERENCE DATA_MODE DIRECTION DEPH TEMP PSAL NTRA CHLT DOX1 PHOS PHPH SLCA,31.83000,-118.55000,2020-01-26T10:22:27Z
BO3SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_BO3SYKE_YYYYMMDD BO_TS_BO_BO3SYKE_YYYYMM BO_TS_BO_BO3SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,64.305,22.35833,2020-06-02T10:40:31Z
BO4SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_BO4SYKE_YYYYMMDD BO_TS_BO_BO4SYKE_YYYYMM BO_TS_BO_BO4SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,64.23367,22.59617,2020-06-02T10:40:31Z
BO5SYKE,2020-06-02T10:40:31Z,2020-06-02T10:40:31Z,,BO_TS_BO_BO5SYKE_YYYYMMDD BO_TS_BO_BO5SYKE_YYYYMM BO_TS_BO_BO5SYKE,Finnish Environment Institute-SYKE/Marine Research Center,1104,DEPH PSAL TEMP DOX1 CPHL PHOS NTRZ AMON SLCA TP TN,64.18367,22.91283,2020-06-02T10:40:31Z
BOR1040005,2019-04-25T20:00:02Z,2021-02-07T01:00:44Z,,BO_PR_CT_BOR1040005_YYYYMMDD BO_PR_CT_BOR1040005_YYYYMM BO_PR_CT_BOR1040005,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.0925,14.6750,2021-02-07T01:00:44Z
BOR1040050,2019-04-25T20:00:05Z,2021-02-07T01:00:46Z,,BO_PR_CT_BOR1040050_YYYYMMDD BO_PR_CT_BOR1040050_YYYYMM BO_PR_CT_BOR1040050,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.1100,14.6700,2021-02-07T01:00:46Z
BOR3074005,2019-04-25T20:00:06Z,2021-02-07T01:00:46Z,,BO_PR_CT_BOR3074005_YYYYMMDD BO_PR_CT_BOR3074005_YYYYMM BO_PR_CT_BOR3074005,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.2867,14.8017,2021-02-07T01:00:46Z
BOR3091005,2019-04-25T20:00:07Z,2021-02-07T01:00:46Z,,BO_PR_CT_BOR3091005_YYYYMMDD BO_PR_CT_BOR3091005_YYYYMM BO_PR_CT_BOR3091005,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.2783,14.7467,2021-02-07T01:00:46Z
BOR4049005,2019-04-25T20:00:08Z,2021-02-07T01:00:47Z,,BO_PR_CT_BOR4049005_YYYYMMDD BO_PR_CT_BOR4049005_YYYYMM BO_PR_CT_BOR4049005,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.0700,15.1475,2021-02-07T01:00:47Z
BOR4084505,2019-04-25T20:00:09Z,2021-02-07T01:00:47Z,,BO_PR_CT_BOR4084505_YYYYMMDD BO_PR_CT_BOR4084505_YYYYMM BO_PR_CT_BOR4084505,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.1317,15.1658,2021-02-07T01:00:47Z
BOR5059505,2019-04-25T20:00:10Z,2021-02-07T01:00:47Z,,BO_PR_CT_BOR5059505_YYYYMMDD BO_PR_CT_BOR5059505_YYYYMM BO_PR_CT_BOR5059505,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.0192,14.9033,2021-02-07T01:00:47Z
BORBMPK2,2019-04-25T20:00:12Z,2021-02-07T01:00:48Z,,BO_PR_CT_BORBMPK2_YYYYMMDD BO_PR_CT_BORBMPK2_YYYYMM BO_PR_CT_BORBMPK2,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.2500,15.9833,2021-02-07T01:00:48Z
BRK1040050,2019-04-25T20:00:17Z,2021-02-07T01:00:52Z,,BO_PR_CT_BRK1040050_YYYYMMDD BO_PR_CT_BRK1040050_YYYYMM BO_PR_CT_BRK1040050,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.0000,14.6500,2021-02-07T01:00:52Z
BRK3074005,2019-04-25T20:00:18Z,2021-02-07T01:00:52Z,,BO_PR_CT_BRK3074005_YYYYMMDD BO_PR_CT_BRK3074005_YYYYMM BO_PR_CT_BRK3074005,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.2867,14.8017,2021-02-07T01:00:52Z
BRK3091005,2019-04-25T20:00:19Z,2021-02-07T01:00:52Z,,BO_PR_CT_BRK3091005_YYYYMMDD BO_PR_CT_BRK3091005_YYYYMM BO_PR_CT_BRK3091005,DMU,3037,PSAL TEMP TUR4 FLU2 PRES SVEL LGHT DOX1,55.2783,14.7467,2021-02-07T01:00:52Z
